tau,f_bl,t0,u_min,chi2
55.778,1.0,419.307328571668,0.055088059883501864,170.25630194633965
55.778,1.0,419.307328571668,0.0574539331368253,154.55823704815137
55.778,1.0,419.307328571668,0.05981980639014873,140.66221535087362
55.778,1.0,419.307328571668,0.06218567964347216,128.3361281512303
55.778,1.0,419.307328571668,0.0645515528967956,117.38445681653478
55.778,1.0,419.307328571668,0.06691742615011903,107.64136426851019
55.778,1.0,419.307328571668,0.06928329940344247,98.96529482411127
55.778,1.0,419.307328571668,0.07164917265676589,91.23471321941628
55.778,1.0,419.307328571668,0.07401504591008932,84.34471262014036
55.778,1.0,419.307328571668,0.07638091916341275,78.20429179715678
55.778,1.0,419.307328571668,0.07874679241673618,72.73415222610716
55.778,1.0,419.307328571668,0.08111266567005962,67.86490259852516
55.778,1.0,419.307328571668,0.08347853892338306,63.53558516246272
55.778,1.0,419.307328571668,0.08584441217670649,59.69245824080705
55.778,1.0,419.307328571668,0.08821028543002991,56.287984155668326
55.778,1.0,419.307328571668,0.09057615868335335,53.27998299086177
55.778,1.0,419.307328571668,0.09294203193667677,50.630921128032675
55.778,1.0,419.307328571668,0.09530790519000021,48.3073099958876
55.778,1.0,419.307328571668,0.09767377844332364,46.27919548322084
55.778,1.0,419.307328571668,0.10003965169664708,44.51972235484243
55.778,1.0,419.307328571668,0.1024055249499705,43.0047610471538
55.778,1.0,419.307328571668,0.10477139820329394,41.71258660856768
55.778,1.0,419.307328571668,0.10713727145661738,40.62360143970288
55.778,1.0,419.307328571668,0.10950314470994081,39.720094992410786
55.778,1.0,419.307328571668,0.11186901796326423,38.98603479079806
55.778,1.0,419.307328571668,0.11423489121658767,38.40688410668574
55.778,1.0,419.307328571668,0.1166007644699111,37.96944240634629
55.778,1.0,419.307328571668,0.11896663772323453,37.66170532340014
55.778,1.0,419.307328571668,0.12133251097655796,37.47274143429827
55.778,1.0,419.307328571668,0.1236983842298814,37.39258354115484
55.778,1.0,419.307328571668,0.12606425748320482,37.41213252008163
55.778,1.0,419.307328571668,0.12843013073652826,37.52307208600218
55.778,1.0,419.307328571668,0.1307960039898517,37.71779306858673
55.778,1.0,419.307328571668,0.13316187724317513,37.989325997518016
55.778,1.0,419.307328571668,0.13552775049649857,38.33128096603143
55.778,1.0,419.307328571668,0.137893623749822,38.73779388539678
55.778,1.0,419.307328571668,0.14025949700314544,39.203478364428555
55.778,1.0,419.307328571668,0.14262537025646885,39.72338255103844
55.778,1.0,419.307328571668,0.14499124350979228,40.29295036038265
55.778,1.0,419.307328571668,0.14735711676311572,40.907986588839684
55.778,1.0,419.307328571668,0.14972299001643916,41.56462547696482
55.778,1.0,419.307328571668,0.1520888632697626,42.25930233941653
55.778,1.0,419.307328571668,0.154454736523086,42.98872792705384
55.778,1.0,419.307328571668,0.15682060977640944,43.74986522713538
55.778,1.0,419.307328571668,0.15918648302973287,44.53990844279035
55.778,1.0,419.307328571668,0.1615523562830563,45.35626392349084
55.778,1.0,419.307328571668,0.16391822953637974,46.19653284482217
55.778,1.0,419.307328571668,0.16628410278970318,47.05849545899341
55.778,1.0,419.307328571668,0.16864997604302662,47.94009675774151
55.778,1.0,419.307328571668,0.17101584929635005,48.83943340696665
55.778,1.0,419.5614657112544,0.055088059883501864,167.89745559206665
55.778,1.0,419.5614657112544,0.0574539331368253,152.03714999989526
55.778,1.0,419.5614657112544,0.05981980639014873,138.02353297105907
55.778,1.0,419.5614657112544,0.06218567964347216,125.61541599507223
55.778,1.0,419.5614657112544,0.0645515528967956,114.60999839584586
55.778,1.0,419.5614657112544,0.06691742615011903,104.83560754684738
55.778,1.0,419.5614657112544,0.06928329940344247,96.14601326261977
55.778,1.0,419.5614657112544,0.07164917265676589,88.41593633515355
55.778,1.0,419.5614657112544,0.07401504591008932,81.53747122979851
55.778,1.0,419.5614657112544,0.07638091916341275,75.41721468052923
55.778,1.0,419.5614657112544,0.07874679241673618,69.9739438669116
55.778,1.0,419.5614657112544,0.08111266567005962,65.13672583071279
55.778,1.0,419.5614657112544,0.08347853892338306,60.84336780515091
55.778,1.0,419.5614657112544,0.08584441217670649,57.03913897387631
55.778,1.0,419.5614657112544,0.08821028543002991,53.67570981179071
55.778,1.0,419.5614657112544,0.09057615868335335,50.710266978605
55.778,1.0,419.5614657112544,0.09294203193667677,48.1047707363669
55.778,1.0,419.5614657112544,0.09530790519000021,45.82532876485947
55.778,1.0,419.5614657112544,0.09767377844332364,43.84166557872334
55.778,1.0,419.5614657112544,0.10003965169664708,42.126670892635374
55.778,1.0,419.5614657112544,0.1024055249499705,40.656013520686884
55.778,1.0,419.5614657112544,0.10477139820329394,39.407809945283
55.778,1.0,419.5614657112544,0.10713727145661738,38.36233870834866
55.778,1.0,419.5614657112544,0.10950314470994081,37.501793383264044
55.778,1.0,419.5614657112544,0.11186901796326423,36.81006817076099
55.778,1.0,419.5614657112544,0.11423489121658767,36.27257119548431
55.778,1.0,419.5614657112544,0.1166007644699111,35.8760614154268
55.778,1.0,419.5614657112544,0.11896663772323453,35.60850573520509
55.778,1.0,419.5614657112544,0.12133251097655796,35.458953468163635
55.778,1.0,419.5614657112544,0.1236983842298814,35.41742574655731
55.778,1.0,419.5614657112544,0.12606425748320482,35.47481785317312
55.778,1.0,419.5614657112544,0.12843013073652826,35.622812757156275
55.778,1.0,419.5614657112544,0.1307960039898517,35.85380439374893
55.778,1.0,419.5614657112544,0.13316187724317513,36.16082944186829
55.778,1.0,419.5614657112544,0.13552775049649857,36.537506532732664
55.778,1.0,419.5614657112544,0.137893623749822,36.977981973337755
55.778,1.0,419.5614657112544,0.14025949700314544,37.476881195532876
55.778,1.0,419.5614657112544,0.14262537025646885,38.02926524882496
55.778,1.0,419.5614657112544,0.14499124350979228,38.63059174616537
55.778,1.0,419.5614657112544,0.14735711676311572,39.27667974955433
55.778,1.0,419.5614657112544,0.14972299001643916,39.963678148547686
55.778,1.0,419.5614657112544,0.1520888632697626,40.68803714149145
55.778,1.0,419.5614657112544,0.154454736523086,41.44648247804381
55.778,1.0,419.5614657112544,0.15682060977640944,42.23599216351722
55.778,1.0,419.5614657112544,0.15918648302973287,43.053775361816484
55.778,1.0,419.5614657112544,0.1615523562830563,43.89725326512559
55.778,1.0,419.5614657112544,0.16391822953637974,44.76404172572384
55.778,1.0,419.5614657112544,0.16628410278970318,45.65193546899699
55.778,1.0,419.5614657112544,0.16864997604302662,46.5588937273578
55.778,1.0,419.5614657112544,0.17101584929635005,47.483027152830594
55.778,1.0,419.81560285084083,0.055088059883501864,165.3636950560232
55.778,1.0,419.81560285084083,0.0574539331368253,149.3815076044129
55.778,1.0,419.81560285084083,0.05981980639014873,135.28094594700312
55.778,1.0,419.81560285084083,0.06218567964347216,122.81425876679505
55.778,1.0,419.81560285084083,0.0645515528967956,111.7732242308072
55.778,1.0,419.81560285084083,0.06691742615011903,101.98170811444949
55.778,1.0,419.81560285084083,0.06928329940344247,93.28981898037486
55.778,1.0,419.81560285084083,0.07164917265676589,85.56928012058246
55.778,1.0,419.81560285084083,0.07401504591008932,78.70973662871697
55.778,1.0,419.81560285084083,0.07638091916341275,72.61578707056438
55.778,1.0,419.81560285084083,0.07874679241673618,67.20458098848675
55.778,1.0,419.81560285084083,0.08111266567005962,62.40386152531203
55.778,1.0,419.81560285084083,0.08347853892338306,58.150360667946906
55.778,1.0,419.81560285084083,0.08584441217670649,54.388475706695615
55.778,1.0,419.81560285084083,0.08821028543002991,51.06917140274873
55.778,1.0,419.81560285084083,0.09057615868335335,48.14906442380198
55.778,1.0,419.81560285084083,0.09294203193667677,45.58965583315038
55.778,1.0,419.81560285084083,0.09530790519000021,43.35668451765924
55.778,1.0,419.81560285084083,0.09767377844332364,41.41957993950189
55.778,1.0,419.81560285084083,0.10003965169664708,39.75099688253874
55.778,1.0,419.81560285084083,0.1024055249499705,38.326418224233656
55.778,1.0,419.81560285084083,0.10477139820329394,37.12381441310986
55.778,1.0,419.81560285084083,0.10713727145661738,36.123350431818864
55.778,1.0,419.81560285084083,0.10950314470994081,35.30713269953178
55.778,1.0,419.81560285084083,0.11186901796326423,34.65898970797789
55.778,1.0,419.81560285084083,0.11423489121658767,34.16428126462074
55.778,1.0,419.81560285084083,0.1166007644699111,33.80973208932022
55.778,1.0,419.81560285084083,0.11896663772323453,33.58328622008796
55.778,1.0,419.81560285084083,0.12133251097655796,33.473979262447926
55.778,1.0,419.81560285084083,0.1236983842298814,33.47182599147245
55.778,1.0,419.81560285084083,0.12606425748320482,33.56772120621967
55.778,1.0,419.81560285084083,0.12843013073652826,33.75335205919427
55.778,1.0,419.81560285084083,0.1307960039898517,34.0211203513953
55.778,1.0,419.81560285084083,0.13316187724317513,34.364073506705246
55.778,1.0,419.81560285084083,0.13552775049649857,34.77584312597372
55.778,1.0,419.81560285084083,0.137893623749822,35.25059017771682
55.778,1.0,419.81560285084083,0.14025949700314544,35.78295601417648
55.778,1.0,419.81560285084083,0.14262537025646885,36.36801851284651
55.778,1.0,419.81560285084083,0.14499124350979228,37.001252737954786
55.778,1.0,419.81560285084083,0.14735711676311572,37.67849559663311
55.778,1.0,419.81560285084083,0.14972299001643916,38.395914032934726
55.778,1.0,419.81560285084083,0.1520888632697626,39.149976361382905
55.778,1.0,419.81560285084083,0.154454736523086,39.9374263919295
55.778,1.0,419.81560285084083,0.15682060977640944,40.75526004137121
55.778,1.0,419.81560285084083,0.15918648302973287,41.60070416349708
55.778,1.0,419.81560285084083,0.1615523562830563,42.47119736242151
55.778,1.0,419.81560285084083,0.16391822953637974,43.36437258144691
55.778,1.0,419.81560285084083,0.16628410278970318,44.27804128402673
55.778,1.0,419.81560285084083,0.16864997604302662,45.21017906449474
55.778,1.0,419.81560285084083,0.17101584929635005,46.15891254463274
55.778,1.0,420.0697399904272,0.055088059883501864,162.60584268414627
55.778,1.0,420.0697399904272,0.0574539331368253,146.55070924592602
55.778,1.0,420.0697399904272,0.05981980639014873,132.4016076138262
55.778,1.0,420.0697399904272,0.06218567964347216,119.90662803779921
55.778,1.0,420.0697399904272,0.0645515528967956,108.85398107572433
55.778,1.0,420.0697399904272,0.06691742615011903,99.06449656481176
55.778,1.0,420.0697399904272,0.06928329940344247,90.3857165962677
55.778,1.0,420.0697399904272,0.07164917265676589,82.68720676290273
55.778,1.0,420.0697399904272,0.07401504591008932,75.85680661415107
55.778,1.0,420.0697399904272,0.07638091916341275,69.79761005557012
55.778,1.0,420.0697399904272,0.07874679241673618,64.42551737662487
55.778,1.0,420.0697399904272,0.08111266567005962,59.6672381418517
55.778,1.0,420.0697399904272,0.08347853892338306,55.45865211067722
55.778,1.0,420.0697399904272,0.08584441217670649,51.743456301214685
55.778,1.0,420.0697399904272,0.08821028543002991,48.47204215200511
55.778,1.0,420.0697399904272,0.09057615868335335,45.600558798897545
55.778,1.0,420.0697399904272,0.09294203193667677,43.09012773631592
55.778,1.0,420.0697399904272,0.09530790519000021,40.906181275157664
55.778,1.0,420.0697399904272,0.09767377844332364,39.01790275898721
55.778,1.0,420.0697399904272,0.10003965169664708,37.397750837403336
55.778,1.0,420.0697399904272,0.1024055249499705,36.0210535046929
55.778,1.0,420.0697399904272,0.10477139820329394,34.86566030640058
55.778,1.0,420.0697399904272,0.10713727145661738,33.91164325730611
55.778,1.0,420.0697399904272,0.10950314470994081,33.14103872390092
55.778,1.0,420.0697399904272,0.11186901796326423,32.537623896343185
55.778,1.0,420.0697399904272,0.11423489121658767,32.08672258095058
55.778,1.0,420.0697399904272,0.1166007644699111,31.775035940131527
55.778,1.0,420.0697399904272,0.11896663772323453,31.59049453541903
55.778,1.0,420.0697399904272,0.12133251097655796,31.52212862465062
55.778,1.0,420.0697399904272,0.1236983842298814,31.559954152757765
55.778,1.0,420.0697399904272,0.12606425748320482,31.694872277912378
55.778,1.0,420.0697399904272,0.12843013073652826,31.91858060740474
55.778,1.0,420.0697399904272,0.1307960039898517,32.22349459369769
55.778,1.0,420.0697399904272,0.13316187724317513,32.60267777107014
55.778,1.0,420.0697399904272,0.13552775049649857,33.04977970550917
55.778,1.0,420.0697399904272,0.137893623749822,33.558980691776235
55.778,1.0,420.0697399904272,0.14025949700314544,34.12494236730375
55.778,1.0,420.0697399904272,0.14262537025646885,34.74276352718815
55.778,1.0,420.0697399904272,0.14499124350979228,35.407940521626124
55.778,1.0,420.0697399904272,0.14735711676311572,36.11633169962333
55.778,1.0,420.0697399904272,0.14972299001643916,36.86412543309379
55.778,1.0,420.0697399904272,0.1520888632697626,37.64781131553566
55.778,1.0,420.0697399904272,0.154454736523086,38.46415418094707
55.778,1.0,420.0697399904272,0.15682060977640944,39.31017063287836
55.778,1.0,420.0697399904272,0.15918648302973287,40.18310781162649
55.778,1.0,420.0697399904272,0.1615523562830563,41.080424160490836
55.778,1.0,420.0697399904272,0.16391822953637974,41.9997719805087
55.778,1.0,420.0697399904272,0.16628410278970318,42.938981587820166
55.778,1.0,420.0697399904272,0.16864997604302662,43.89604690932632
55.778,1.0,420.0697399904272,0.17101584929635005,44.86911237105944
55.778,1.0,420.3238771300136,0.055088059883501864,159.60432725592102
55.778,1.0,420.3238771300136,0.0574539331368253,143.5272230670984
55.778,1.0,420.3238771300136,0.05981980639014873,129.3705409215112
55.778,1.0,420.3238771300136,0.06218567964347216,116.88026573886471
55.778,1.0,420.3238771300136,0.0645515528967956,105.84267645161403
55.778,1.0,420.3238771300136,0.06691742615011903,96.07686586335016
55.778,1.0,420.3238771300136,0.06928329940344247,87.42883813417251
55.778,1.0,420.3238771300136,0.07164917265676589,79.76681409122746
55.778,1.0,420.3238771300136,0.07401504591008932,72.97746949499631
55.778,1.0,420.3238771300136,0.07638091916341275,66.96289990353289
55.778,1.0,420.3238771300136,0.07874679241673618,61.638155777320385
55.778,1.0,420.3238771300136,0.08111266567005962,56.92922833696611
55.778,1.0,420.3238771300136,0.08347853892338306,52.77139413362406
55.778,1.0,420.3238771300136,0.08584441217670649,49.10784690704305
55.778,1.0,420.3238771300136,0.08821028543002991,45.88856091714364
55.778,1.0,420.3238771300136,0.09057615868335335,43.06934184766067
55.778,1.0,420.3238771300136,0.09294203193667677,40.611030536291196
55.778,1.0,420.3238771300136,0.09530790519000021,38.47883187050253
55.778,1.0,420.3238771300136,0.09767377844332364,36.64174670516782
55.778,1.0,420.3238771300136,0.10003965169664708,35.072088980313616
55.778,1.0,420.3238771300136,0.1024055249499705,33.745073622659014
55.778,1.0,420.3238771300136,0.10477139820329394,32.63846351234827
55.778,1.0,420.3238771300136,0.10713727145661738,31.73226594449969
55.778,1.0,420.3238771300136,0.10950314470994081,31.00847073435118
55.778,1.0,420.3238771300136,0.11186901796326423,30.450823497138792
55.778,1.0,420.3238771300136,0.11423489121658767,30.04462875047918
55.778,1.0,420.3238771300136,0.1166007644699111,29.776578393002726
55.778,1.0,420.3238771300136,0.11896663772323453,29.634601851173606
55.778,1.0,420.3238771300136,0.12133251097655796,29.60773479018648
55.778,1.0,420.3238771300136,0.1236983842298814,29.686003780923308
55.778,1.0,420.3238771300136,0.12606425748320482,29.860324724021215
55.778,1.0,420.3238771300136,0.12843013073652826,30.12241317067019
55.778,1.0,420.3238771300136,0.1307960039898517,30.46470496099176
55.778,1.0,420.3238771300136,0.13316187724317513,30.88028583527888
55.778,1.0,420.3238771300136,0.13552775049649857,31.36282886945775
55.778,1.0,420.3238771300136,0.137893623749822,31.906538750681687
55.778,1.0,420.3238771300136,0.14025949700314544,32.50610204750004
55.778,1.0,420.3238771300136,0.14262537025646885,33.15664274604048
55.778,1.0,420.3238771300136,0.14499124350979228,33.853682422747816
55.778,1.0,420.3238771300136,0.14735711676311572,34.593104508422485
55.778,1.0,420.3238771300136,0.14972299001643916,35.37112217004202
55.778,1.0,420.3238771300136,0.1520888632697626,36.18424939814414
55.778,1.0,420.3238771300136,0.154454736523086,37.02927494006262
55.778,1.0,420.3238771300136,0.15682060977640944,37.903238764413544
55.778,1.0,420.3238771300136,0.15918648302973287,38.80341078107289
55.778,1.0,420.3238771300136,0.1615523562830563,39.7272715744198
55.778,1.0,420.3238771300136,0.16391822953637974,40.67249493663752
55.778,1.0,420.3238771300136,0.16628410278970318,41.63693201303342
55.778,1.0,420.3238771300136,0.16864997604302662,42.61859689322026
55.778,1.0,420.3238771300136,0.17101584929635005,43.615653501063164
55.778,1.0,420.57801426960003,0.055088059883501864,156.36445339966238
55.778,1.0,420.57801426960003,0.0574539331368253,140.31364410894332
55.778,1.0,420.57801426960003,0.05981980639014873,126.1889311717938
55.778,1.0,420.57801426960003,0.06218567964347216,113.7358114464488
55.778,1.0,420.57801426960003,0.0645515528967956,102.73995557239066
55.778,1.0,420.57801426960003,0.06691742615011903,93.01979773583824
55.778,1.0,420.57801426960003,0.06928329940344247,84.42068025901692
55.778,1.0,420.57801426960003,0.07164917265676589,76.81018927314015
55.778,1.0,420.57801426960003,0.07401504591008932,70.07441129951205
55.778,1.0,420.57801426960003,0.07638091916341275,64.11490793997251
55.778,1.0,420.57801426960003,0.07874679241673618,58.84625497133517
55.778,1.0,420.57801426960003,0.08111266567005962,54.19402830133769
