tau,f_bl,t0,u_min,chi2
55.778,1.0,422.7381799560845,0.07519798253675103,43.229413336448125
55.778,1.0,422.7381799560845,0.07638091916341275,40.724609621582324
55.778,1.0,422.7381799560845,0.07756385579007447,38.38324387627332
55.778,1.0,422.7381799560845,0.07874679241673618,36.19603824958187
55.778,1.0,422.7381799560845,0.0799297290433979,34.154323580848384
55.778,1.0,422.7381799560845,0.08111266567005962,32.249992648695425
55.778,1.0,422.7381799560845,0.08229560229672134,30.47545757130452
55.778,1.0,422.7381799560845,0.08347853892338306,28.823610937965434
55.778,1.0,422.7381799560845,0.08466147555004477,27.287790299627794
55.778,1.0,422.7381799560845,0.08584441217670648,25.861745687905067
55.778,1.0,422.7381799560845,0.0870273488033682,24.53960986851961
55.778,1.0,422.7381799560845,0.08821028543002991,23.315871067238337
55.778,1.0,422.7381799560845,0.08939322205669163,22.185347934532732
55.778,1.0,422.7381799560845,0.09057615868335335,21.143166540018658
55.778,1.0,422.7381799560845,0.09175909531001505,20.184739209629868
55.778,1.0,422.7381799560845,0.09294203193667677,19.30574503783097
55.778,1.0,422.7381799560845,0.09412496856333849,18.50211192430752
55.778,1.0,422.7381799560845,0.09530790519000021,17.769999999759477
55.778,1.0,422.7381799560845,0.09649084181666193,17.105786318914312
55.778,1.0,422.7381799560845,0.09767377844332364,16.50605071087312
55.778,1.0,422.7381799560845,0.09885671506998536,15.96756268759089
55.778,1.0,422.7381799560845,0.10003965169664708,15.487269320825655
55.778,1.0,422.7381799560845,0.10122258832330878,15.062284006408882
55.778,1.0,422.7381799560845,0.1024055249499705,14.689876042308759
55.778,1.0,422.7381799560845,0.10358846157663222,14.36746095378425
55.778,1.0,422.7381799560845,0.10477139820329394,14.092591505050411
55.778,1.0,422.7381799560845,0.10595433482995566,13.862949342375249
55.778,1.0,422.7381799560845,0.10713727145661738,13.676337218474213
55.778,1.0,422.7381799560845,0.1083202080832791,13.530671752521664
55.778,1.0,422.7381799560845,0.1095031447099408,13.423976684113807
55.778,1.0,422.7381799560845,0.11068608133660252,13.354376583140926
55.778,1.0,422.7381799560845,0.11186901796326423,13.320090980801575
55.778,1.0,422.7381799560845,0.11305195458992595,13.319428889953347
55.778,1.0,422.7381799560845,0.11423489121658767,13.350783685677534
55.778,1.0,422.7381799560845,0.11541782784324939,13.412628319367158
55.778,1.0,422.7381799560845,0.1166007644699111,13.503510841854878
55.778,1.0,422.7381799560845,0.11778370109657282,13.6220502131027
55.778,1.0,422.7381799560845,0.11896663772323453,13.766932377798604
55.778,1.0,422.7381799560845,0.12014957434989625,13.936906587865394
55.778,1.0,422.7381799560845,0.12133251097655796,14.130781954398968
55.778,1.0,422.7381799560845,0.12251544760321968,14.34742421293294
55.778,1.0,422.7381799560845,0.1236983842298814,14.585752687184957
55.778,1.0,422.7381799560845,0.1248813208565431,14.844737437590744
55.778,1.0,422.7381799560845,0.12606425748320482,15.123396581983357
55.778,1.0,422.7381799560845,0.12724719410986654,15.420793776737808
55.778,1.0,422.7381799560845,0.12843013073652826,15.73603584758292
55.778,1.0,422.7381799560845,0.12961306736318998,16.068270560090465
55.778,1.0,422.7381799560845,0.1307960039898517,16.416684520593044
55.778,1.0,422.7381799560845,0.1319789406165134,16.780501198963034
55.778,1.0,422.7381799560845,0.13316187724317513,17.15897906531054
55.778,1.0,422.86524852587763,0.07519798253675103,41.96168417590297
55.778,1.0,422.86524852587763,0.07638091916341275,39.48390196972903
55.778,1.0,422.86524852587763,0.07756385579007447,37.16868639725401
55.778,1.0,422.86524852587763,0.07874679241673618,35.006793231903984
55.778,1.0,422.86524852587763,0.0799297290433979,32.98958563311264
55.778,1.0,422.86524852587763,0.08111266567005962,31.108987427499734
55.778,1.0,422.86524852587763,0.08229560229672134,29.35744054433155
55.778,1.0,422.86524852587763,0.08347853892338306,27.72786618439029
55.778,1.0,422.86524852587763,0.08466147555004477,26.213629349271674
55.778,1.0,422.86524852587763,0.08584441217670648,24.80850639998321
55.778,1.0,422.86524852587763,0.0870273488033682,23.506655350363218
55.778,1.0,422.86524852587763,0.08821028543002991,22.302588632993395
55.778,1.0,422.86524852587763,0.08939322205669163,21.191148103536374
55.778,1.0,422.86524852587763,0.09057615868335335,20.16748207431412
55.778,1.0,422.86524852587763,0.09175909531001505,19.227024189892667
55.778,1.0,422.86524852587763,0.09294203193667677,18.36547397683373
55.778,1.0,422.86524852587763,0.09412496856333849,17.578778916940244
55.778,1.0,422.86524852587763,0.09530790519000021,16.863117908541234
55.778,1.0,422.86524852587763,0.09649084181666193,16.214885993874752
55.778,1.0,422.86524852587763,0.09767377844332364,15.630680242644967
55.778,1.0,422.86524852587763,0.09885671506998536,15.107286692533
55.778,1.0,422.86524852587763,0.10003965169664708,14.641668256987968
55.778,1.0,422.86524852587763,0.10122258832330878,14.230953519152969
55.778,1.0,422.86524852587763,0.1024055249499705,13.872426338408598
55.778,1.0,422.86524852587763,0.10358846157663222,13.563516202849478
55.778,1.0,422.86524852587763,0.10477139820329394,13.301789267137488
55.778,1.0,422.86524852587763,0.10595433482995566,13.084940020679252
55.778,1.0,422.86524852587763,0.10713727145661738,12.910783536024226
55.778,1.0,422.86524852587763,0.1083202080832791,12.777248251835642
55.778,1.0,422.86524852587763,0.1095031447099408,12.682369248802933
55.778,1.0,422.86524852587763,0.11068608133660252,12.624281980489034
55.778,1.0,422.86524852587763,0.11186901796326423,12.60121642438107
55.778,1.0,422.86524852587763,0.11305195458992595,12.611491621375215
55.778,1.0,422.86524852587763,0.11423489121658767,12.653510574609124
55.778,1.0,422.86524852587763,0.11541782784324939,12.72575548098695
55.778,1.0,422.86524852587763,0.1166007644699111,12.826783270948667
55.778,1.0,422.86524852587763,0.11778370109657282,12.955221434039792
55.778,1.0,422.86524852587763,0.11896663772323453,13.109764109660247
55.778,1.0,422.86524852587763,0.12014957434989625,13.289168424030006
55.778,1.0,422.86524852587763,0.12133251097655796,13.492251055920343
55.778,1.0,422.86524852587763,0.12251544760321968,13.71788501507792
55.778,1.0,422.86524852587763,0.1236983842298814,13.964996618526424
55.778,1.0,422.86524852587763,0.1248813208565431,14.232562651079872
55.778,1.0,422.86524852587763,0.12606425748320482,14.519607697452193
55.778,1.0,422.86524852587763,0.12724719410986654,14.825201634309199
55.778,1.0,422.86524852587763,0.12843013073652826,15.148457271489477
55.778,1.0,422.86524852587763,0.12961306736318998,15.4885281324282
55.778,1.0,422.86524852587763,0.1307960039898517,15.844606364557757
55.778,1.0,422.86524852587763,0.1319789406165134,16.21592077113941
55.778,1.0,422.86524852587763,0.13316187724317513,16.601734956604254
55.778,1.0,422.99231709567084,0.07519798253675103,40.717887346509336
55.778,1.0,422.99231709567084,0.07638091916341275,38.26734259296829
55.778,1.0,422.99231709567084,0.07756385579007447,35.97846600277727
55.778,1.0,422.99231709567084,0.07874679241673618,33.842048301492476
55.778,1.0,422.99231709567084,0.0799297290433979,31.849486254899357
55.778,1.0,422.99231709567084,0.08111266567005962,29.99273598393519
55.778,1.0,422.99231709567084,0.08229560229672134,28.264270436355503
55.778,1.0,422.99231709567084,0.08347853892338306,26.65704059356824
55.778,1.0,422.99231709567084,0.08466147555004477,25.16444003907362
55.778,1.0,422.99231709567084,0.08584441217670648,23.780272556902585
55.778,1.0,422.99231709567084,0.0870273488033682,22.498722465179846
55.778,1.0,422.99231709567084,0.08821028543002991,21.31432742216086
55.778,1.0,422.99231709567084,0.08939322205669163,20.221953470411407
55.778,1.0,422.99231709567084,0.09057615868335335,19.216772109732723
55.778,1.0,422.99231709567084,0.09175909531001505,18.294239211427154
55.778,1.0,422.99231709567084,0.09294203193667677,17.450075605929676
55.778,1.0,422.99231709567084,0.09412496856333849,16.680249193027077
55.778,1.0,422.99231709567084,0.09530790519000021,15.980958439130037
55.778,1.0,422.99231709567084,0.09649084181666193,15.348617139597291
55.778,1.0,422.99231709567084,0.09767377844332364,14.77984033614637
55.778,1.0,422.99231709567084,0.09885671506998536,14.271431290103203
55.778,1.0,422.99231709567084,0.10003965169664708,13.820369421802235
55.778,1.0,422.99231709567084,0.10122258832330878,13.423799134986753
55.778,1.0,422.99231709567084,0.1024055249499705,13.079019452695668
55.778,1.0,422.99231709567084,0.10358846157663222,12.783474397962394
55.778,1.0,422.99231709567084,0.10477139820329394,12.53474405878554
55.778,1.0,422.99231709567084,0.10595433482995566,12.330536282339157
55.778,1.0,422.99231709567084,0.10713727145661738,12.168678948342876
55.778,1.0,422.99231709567084,0.1083202080832791,12.047112775970874
55.778,1.0,422.99231709567084,0.1095031447099408,11.963884622697035
55.778,1.0,422.99231709567084,0.11068608133660252,11.917141237100104
55.778,1.0,422.99231709567084,0.11186901796326423,11.905123430928668
55.778,1.0,422.99231709567084,0.11305195458992595,11.926160638689046
55.778,1.0,422.99231709567084,0.11423489121658767,11.978665835701747
55.778,1.0,422.99231709567084,0.11541782784324939,12.061130788004258
55.778,1.0,422.99231709567084,0.1166007644699111,12.172121609684153
55.778,1.0,422.99231709567084,0.11778370109657282,12.310274605230742
55.778,1.0,422.99231709567084,0.11896663772323453,12.474292376315583
55.778,1.0,422.99231709567084,0.12014957434989625,12.662940174070426
55.778,1.0,422.99231709567084,0.12133251097655796,12.875042479441685
55.778,1.0,422.99231709567084,0.12251544760321968,13.109479795578068
55.778,1.0,422.99231709567084,0.1236983842298814,13.365185637464759
55.778,1.0,422.99231709567084,0.1248813208565431,13.641143705165902
55.778,1.0,422.99231709567084,0.12606425748320482,13.936385228086845
55.778,1.0,422.99231709567084,0.12724719410986654,14.249986468627988
55.778,1.0,422.99231709567084,0.12843013073652826,14.581066374481797
55.778,1.0,422.99231709567084,0.12961306736318998,14.928784369630801
55.778,1.0,422.99231709567084,0.1307960039898517,15.292338274843559
55.778,1.0,422.99231709567084,0.1319789406165134,15.670962349144759
55.778,1.0,422.99231709567084,0.13316187724317513,16.06392544435897
55.778,1.0,423.11938566546405,0.07519798253675103,39.49930038527518
55.778,1.0,423.11938566546405,0.07638091916341275,37.076190049407515
55.778,1.0,423.11938566546405,0.07756385579007447,34.813820895788446
55.778,1.0,423.11938566546405,0.07874679241673618,32.70302019017498
55.778,1.0,423.11938566546405,0.0799297290433979,30.735219818549602
55.778,1.0,423.11938566546405,0.08111266567005962,28.902409641265724
55.778,1.0,423.11938566546405,0.08229560229672134,27.197095005366474
55.778,1.0,423.11938566546405,0.08347853892338306,25.612257993032234
55.778,1.0,423.11938566546405,0.08466147555004477,24.141322032198744
55.778,1.0,423.11938566546405,0.08584441217670648,22.778119537405253
55.778,1.0,423.11938566546405,0.0870273488033682,21.516862285718574
55.778,1.0,423.11938566546405,0.08821028543002991,20.352114264848886
55.778,1.0,423.11938566546405,0.08939322205669163,19.278766758931447
55.778,1.0,423.11938566546405,0.09057615868335335,18.292015462417393
55.778,1.0,423.11938566546405,0.09175909531001505,17.38733943453799
55.778,1.0,423.11938566546405,0.09294203193667677,16.56048172626251
55.778,1.0,423.11938566546405,0.09412496856333849,15.80743152888811
55.778,1.0,423.11938566546405,0.09530790519000021,15.124407708662241
55.778,1.0,423.11938566546405,0.09649084181666193,14.50784360538837
55.778,1.0,423.11938566546405,0.09767377844332364,13.954372985014661
55.778,1.0,423.11938566546405,0.09885671506998536,13.460817046934958
55.778,1.0,423.11938566546405,0.10003965169664708,13.024172396300871
55.778,1.0,423.11938566546405,0.10122258832330878,12.641599900190402
55.778,1.0,423.11938566546405,0.1024055249499705,12.310414354121917
55.778,1.0,423.11938566546405,0.10358846157663222,12.02807489224846
55.778,1.0,423.11938566546405,0.10477139820329394,11.792176080705723
55.778,1.0,423.11938566546405,0.10595433482995566,11.600439639099834
55.778,1.0,423.11938566546405,0.10713727145661738,11.450706740076836
55.778,1.0,423.11938566546405,0.1083202080832791,11.340930841377117
55.778,1.0,423.11938566546405,0.1095031447099408,11.26917100879877
55.778,1.0,423.11938566546405,0.11068608133660252,11.233585692121896
55.778,1.0,423.11938566546405,0.11186901796326423,11.232426919323297
55.778,1.0,423.11938566546405,0.11305195458992595,11.264034877374906
55.778,1.0,423.11938566546405,0.11423489121658767,11.326832850602806
55.778,1.0,423.11938566546405,0.11541782784324939,11.419322490015773
55.778,1.0,423.11938566546405,0.1166007644699111,11.54007938921879
55.778,1.0,423.11938566546405,0.11778370109657282,11.687748944531034
55.778,1.0,423.11938566546405,0.11896663772323453,11.861042478749656
55.778,1.0,423.11938566546405,0.12014957434989625,12.05873360965843
55.778,1.0,423.11938566546405,0.12133251097655796,12.279654845890596
55.778,1.0,423.11938566546405,0.12251544760321968,12.522694394131737
55.778,1.0,423.11938566546405,0.1236983842298814,12.78679316290498
55.778,1.0,423.11938566546405,0.1248813208565431,13.070941949328155
55.778,1.0,423.11938566546405,0.12606425748320482,13.37417879628159
55.778,1.0,423.11938566546405,0.12724719410986654,13.695586508384656
55.778,1.0,423.11938566546405,0.12843013073652826,14.034290316058183
55.778,1.0,423.11938566546405,0.12961306736318998,14.389455677755105
55.778,1.0,423.11938566546405,0.1307960039898517,14.760286211180079
55.778,1.0,423.11938566546405,0.1319789406165134,15.14602174499704
55.778,1.0,423.11938566546405,0.13316187724317513,15.54593648314626
55.778,1.0,423.24645423525726,0.07519798253675103,38.30716749651277
55.778,1.0,423.24645423525726,0.07638091916341275,35.91167258040636
55.778,1.0,423.24645423525726,0.07756385579007447,33.675961704188175
55.778,1.0,423.24645423525726,0.07874679241673618,31.59090053436832
55.778,1.0,423.24645423525726,0.0799297290433979,29.64795783266959
55.778,1.0,423.24645423525726,0.08111266567005962,27.839158858055775
55.778,1.0,423.24645423525726,0.08229560229672134,26.157042927005737
55.778,1.0,423.24645423525726,0.08347853892338306,24.59462470978884
55.778,1.0,423.24645423525726,0.08466147555004477,23.14535888860399
55.778,1.0,423.24645423525726,0.08584441217670648,21.80310784548087
55.778,1.0,423.24645423525726,0.0870273488033682,20.56211208464806
55.778,1.0,423.24645423525726,0.08821028543002991,19.416963126360343
55.778,1.0,423.24645423525726,0.08939322205669163,18.362578637553025
55.778,1.0,423.24645423525726,0.09057615868335335,17.394179589676387
55.778,1.0,423.24645423525726,0.09175909531001505,16.507269256098834
55.778,1.0,423.24645423525726,0.09294203193667677,15.69761388093735
