2455358.84213 14.120 0.003 5.19 484.0
2455359.67852 14.121 0.003 4.70 482.0
2455359.90096 14.122 0.003 6.38 677.0
2455362.88340 14.122 0.003 6.08 664.0
2455365.54390 14.121 0.003 6.90 697.0
2455365.87202 14.116 0.003 6.30 602.0
2455369.82904 14.121 0.003 4.87 783.0
2455376.80277 14.124 0.003 6.87 829.0
2455377.73526 14.115 0.003 4.50 565.0
2455378.59709 14.119 0.003 4.75 435.0
2455378.85669 14.124 0.003 5.25 676.0
2455379.77097 14.120 0.003 4.41 545.0
2455380.61601 14.126 0.003 4.77 388.0
2455380.85330 14.115 0.003 7.18 684.0
2455381.72832 14.121 0.003 6.95 527.0
2455382.60364 14.124 0.003 7.40 522.0
2455382.81096 14.123 0.003 7.05 581.0
2455385.81358 14.121 0.003 4.30 439.0
2455386.51649 14.118 0.003 4.73 778.0
2455386.59856 14.121 0.003 5.06 615.0
2455386.68306 14.119 0.003 4.25 554.0
2455386.82788 14.121 0.003 4.04 463.0
2455387.81093 14.116 0.003 5.97 474.0
2455388.76748 14.116 0.003 4.72 360.0
2455389.65513 14.118 0.003 5.73 360.0
2455390.60106 14.121 0.003 5.80 406.0
2455391.50641 14.119 0.003 6.23 521.0
2455391.83592 14.121 0.003 4.32 598.0
2455392.77578 14.121 0.003 4.42 393.0
2455393.75193 14.124 0.003 7.87 451.0
2455396.66572 14.125 0.003 5.18 469.0
2455397.70390 14.118 0.003 6.76 522.0
2455403.48397 14.120 0.003 4.06 934.0
2455403.67656 14.120 0.003 4.18 898.0
2455404.54761 14.121 0.003 4.85 645.0
2455404.74646 14.119 0.003 4.40 740.0
2455405.76020 14.123 0.003 4.84 639.0
2455407.61637 14.124 0.003 6.37 472.0
2455408.53494 14.124 0.003 7.21 501.0
2455408.73698 14.124 0.003 6.77 559.0
2455409.73903 14.126 0.003 4.87 542.0
2455411.75620 14.124 0.003 5.22 577.0
2455412.67616 14.122 0.003 5.59 456.0
2455413.74810 14.124 0.003 5.45 415.0
2455414.77115 14.115 0.003 4.42 489.0
2455418.65128 14.120 0.003 4.68 363.0
2455421.67114 14.127 0.003 5.73 366.0
2455423.48781 14.127 0.003 4.38 414.0
2455426.50679 14.125 0.003 4.31 887.0
2455430.57738 14.118 0.003 5.30 726.0
2455431.57262 14.124 0.003 4.97 766.0
2455434.53766 14.126 0.003 4.73 545.0
2455435.50864 14.127 0.003 6.18 501.0
2455436.50720 14.121 0.003 5.74 458.0
2455438.54178 14.127 0.003 5.78 478.0
2455439.60963 14.121 0.003 6.01 456.0
2455443.62393 14.118 0.003 5.57 472.0
2455444.64956 14.124 0.003 4.82 503.0
2455446.53859 14.123 0.003 4.70 465.0
2455447.54877 14.121 0.003 5.08 453.0
2455449.48160 14.121 0.003 7.16 603.0
2455450.55972 14.121 0.003 6.31 479.0
2455453.49822 14.121 0.003 5.95 700.0
2455457.59193 14.125 0.003 3.76 905.0
2455459.48166 14.126 0.003 4.18 852.0
2455460.49822 14.122 0.003 6.11 627.0
2455461.52963 14.120 0.003 5.70 1797.0
2455462.56810 14.119 0.003 4.69 675.0
2455465.53924 14.122 0.003 7.27 527.0
2455467.52097 14.119 0.003 4.30 505.0
2455469.51904 14.123 0.003 4.29 485.0
2455470.54327 14.126 0.003 5.14 528.0
2455471.54877 14.125 0.003 5.48 476.0
2455472.49117 14.122 0.003 5.93 592.0
2455472.58583 14.121 0.003 5.46 556.0
2455473.53188 14.128 0.003 5.03 494.0
2455476.53218 14.126 0.003 6.97 551.0
2455478.51108 14.123 0.003 4.29 517.0
2455479.54028 14.121 0.003 7.50 572.0
2455480.53147 14.122 0.003 5.26 569.0
2455481.50042 14.121 0.003 6.67 1143.0
2455485.54742 14.119 0.003 4.84 781.0
2455486.53366 14.122 0.003 5.27 769.0
2455487.51679 14.120 0.003 4.39 668.0
2455488.50405 14.122 0.003 4.83 816.0
2455489.49022 14.124 0.003 6.14 1319.0
2455490.49031 14.130 0.003 6.93 1615.0
2455490.54736 14.119 0.003 5.86 894.0
2455493.51796 14.119 0.003 7.42 858.0
2455495.50727 14.122 0.003 4.55 632.0
2455497.50677 14.122 0.003 6.20 684.0
2455499.50966 14.124 0.003 6.85 722.0
2455504.50220 14.125 0.003 6.09 942.0
2455598.88437 14.118 0.003 5.69 1388.0
2455600.88047 14.119 0.003 5.03 703.0
2455616.89910 14.116 0.003 5.10 1156.0
2455622.89836 14.119 0.003 3.82 618.0
2455625.83207 14.121 0.003 4.88 473.0
2455627.82540 14.123 0.003 5.39 447.0
2455628.90814 14.121 0.003 5.12 1045.0
2455629.83551 14.112 0.003 5.97 425.0
2455631.86418 14.117 0.003 5.44 478.0
2455633.81928 14.120 0.003 4.54 497.0
2455634.81304 14.122 0.003 5.85 452.0
2455637.84932 14.118 0.003 6.79 467.0
2455639.80794 14.122 0.003 4.98 691.0
2455639.88346 14.120 0.003 5.00 574.0
2455640.79040 14.121 0.003 5.68 798.0
2455640.87641 14.119 0.003 4.49 634.0
2455641.78472 14.121 0.003 4.89 726.0
2455641.91002 14.118 0.003 7.12 748.0
2455642.84606 14.115 0.003 4.07 661.0
2455643.77282 14.120 0.003 4.50 782.0
2455643.87086 14.121 0.003 3.73 644.0
2455644.78054 14.116 0.003 4.71 1082.0
2455644.89185 14.119 0.003 4.65 680.0
2455648.76242 14.119 0.003 5.33 475.0
2455648.86998 14.117 0.003 4.71 435.0
2455649.76884 14.117 0.003 5.94 394.0
2455649.87523 14.120 0.003 5.40 392.0
2455650.76062 14.119 0.003 5.03 399.0
2455650.86720 14.119 0.003 5.58 401.0
2455651.78124 14.123 0.003 5.33 417.0
2455651.90076 14.121 0.003 4.82 423.0
2455652.82465 14.120 0.003 4.54 386.0
2455653.79143 14.122 0.003 4.70 407.0
2455654.79919 14.118 0.003 5.54 430.0
2455654.88702 14.119 0.003 5.13 394.0
2455655.79523 14.118 0.003 4.47 469.0
2455655.87992 14.123 0.003 4.77 399.0
2455656.83144 14.119 0.003 3.91 436.0
2455657.79187 14.123 0.003 4.83 441.0
2455657.87830 14.122 0.003 4.43 405.0
2455658.78871 14.116 0.003 6.39 418.0
2455658.88431 14.121 0.003 5.19 390.0
2455659.74039 14.120 0.003 4.66 426.0
2455659.81729 14.122 0.003 5.61 413.0
2455659.90801 14.118 0.003 4.64 408.0
2455660.79186 14.117 0.003 4.93 395.0
2455660.90565 14.116 0.003 5.82 393.0
2455662.78285 14.119 0.003 6.06 473.0
2455662.88279 14.125 0.003 4.60 492.0
2455664.74478 14.118 0.003 7.06 611.0
2455664.84944 14.120 0.003 5.48 476.0
2455665.72368 14.126 0.003 6.58 539.0
2455665.83939 14.117 0.003 4.93 395.0
2455665.92641 14.118 0.003 4.03 866.0
2455667.91102 14.120 0.003 3.74 384.0
2455668.91485 14.116 0.003 4.40 942.0
2455669.90465 14.116 0.003 4.50 757.0
2455670.88438 14.116 0.003 4.17 814.0
2455675.76134 14.117 0.003 4.50 638.0
2455676.68761 14.122 0.003 4.60 212.0
2455676.86565 14.116 0.003 3.66 442.0
2455677.80490 14.121 0.003 5.18 464.0
2455679.72677 14.124 0.003 4.55 470.0
2455679.91019 14.118 0.003 4.72 489.0
2455680.80050 14.119 0.003 5.45 439.0
2455681.70194 14.125 0.003 5.17 493.0
2455681.88815 14.119 0.003 4.38 536.0
2455682.78044 14.121 0.003 4.37 490.0
2455683.73541 14.119 0.003 4.73 461.0
2455684.65614 14.123 0.003 5.09 556.0
2455684.87993 14.123 0.003 4.41 487.0
2455685.84708 14.117 0.003 3.63 432.0
2455686.74412 14.121 0.003 4.93 475.0
2455686.93050 14.122 0.003 4.81 671.0
2455687.83459 14.116 0.003 4.17 456.0
2455689.75425 14.119 0.003 5.47 437.0
2455690.75051 14.119 0.003 7.17 464.0
2455691.66341 14.122 0.003 5.96 503.0
2455691.86689 14.121 0.003 5.26 515.0
2455692.76899 14.118 0.003 4.84 516.0
2455692.92370 14.123 0.003 5.22 697.0
2455693.79253 14.116 0.003 3.61 482.0
2455694.61224 14.123 0.003 5.51 801.0
2455694.80122 14.121 0.003 4.81 537.0
2455695.61606 14.122 0.003 6.03 670.0
2455695.84144 14.122 0.003 4.41 483.0
2455696.64695 14.123 0.003 4.71 746.0
2455696.82753 14.123 0.003 4.59 646.0
2455697.66435 14.120 0.003 3.89 738.0
2455697.83184 14.121 0.003 3.29 716.0
2455698.66980 14.122 0.003 5.23 1127.0
2455698.83131 14.121 0.003 4.43 1046.0
2455703.76477 14.124 0.003 6.41 681.0
2455705.79957 14.123 0.003 6.92 601.0
2455706.74215 14.118 0.003 7.05 536.0
2455707.62985 14.116 0.003 5.64 493.0
2455707.80407 14.120 0.003 4.43 515.0
2455708.61072 14.118 0.003 7.01 500.0
2455708.80654 14.120 0.003 5.73 568.0
2455709.65404 14.113 0.003 5.33 433.0
2455712.71039 14.118 0.003 4.92 492.0
2455712.87939 14.119 0.003 5.89 560.0
2455714.58807 14.120 0.003 6.40 803.0
2455715.65715 14.119 0.003 4.96 451.0
2455715.83598 14.120 0.003 5.25 458.0
2455716.73205 14.123 0.003 5.55 391.0
2455716.89436 14.118 0.003 7.41 517.0
2455721.80674 14.125 0.003 5.46 495.0
2455722.63289 14.116 0.003 4.19 528.0
2455722.83420 14.116 0.003 4.81 561.0
2455723.71152 14.117 0.003 4.96 461.0
2455723.86926 14.114 0.003 6.47 520.0
2455724.75269 14.113 0.003 5.07 537.0
2455725.68640 14.116 0.003 4.31 625.0
2455726.58027 14.116 0.003 5.64 943.0
2455726.75468 14.114 0.003 4.20 838.0
2455734.73954 14.122 0.003 7.23 548.0
2455735.66646 14.124 0.003 6.24 431.0
2455735.86889 14.123 0.003 5.69 602.0
2455736.82018 14.121 0.003 3.76 472.0
2455737.61624 14.121 0.003 4.59 437.0
2455737.79293 14.121 0.003 4.60 411.0
2455738.63317 14.120 0.003 4.86 405.0
2455739.53113 14.119 0.003 5.32 567.0
2455739.71660 14.116 0.003 5.30 396.0
2455740.50458 14.126 0.003 6.47 605.0
2455740.71360 14.117 0.003 5.82 423.0
2455740.88445 14.117 0.003 6.68 649.0
2455741.64515 14.116 0.003 6.11 391.0
2455741.82450 14.124 0.003 4.84 460.0
2455742.58042 14.114 0.003 4.96 509.0
2455742.75759 14.123 0.003 3.64 435.0
2455743.63000 14.114 0.003 6.10 441.0
2455743.80701 14.121 0.003 5.07 515.0
2455744.56503 14.118 0.003 6.61 505.0
2455744.78156 14.121 0.003 5.77 421.0
2455745.56158 14.116 0.003 7.71 475.0
2455745.74007 14.119 0.003 5.55 432.0
2455746.58622 14.116 0.003 5.10 447.0
2455746.76813 14.119 0.003 5.88 442.0
2455747.66206 14.123 0.003 6.45 432.0
2455748.63335 14.119 0.003 4.32 496.0
2455749.60591 14.121 0.003 5.63 467.0
2455749.77151 14.122 0.003 6.73 431.0
2455752.67316 14.114 0.003 5.49 593.0
2455753.55661 14.118 0.003 7.01 1800.0
2455759.81033 14.123 0.003 6.23 872.0
2455760.56261 14.122 0.003 6.21 595.0
2455760.75177 14.119 0.003 4.80 608.0
2455761.56587 14.116 0.003 3.62 434.0
2455762.60757 14.117 0.003 5.21 469.0
2455763.47787 14.120 0.003 5.40 618.0
2455763.66440 14.120 0.003 4.85 463.0
2455764.48232 14.126 0.003 4.84 554.0
2455764.65644 14.121 0.003 4.45 388.0
2455765.52777 14.118 0.003 5.32 576.0
2455765.72380 14.116 0.003 5.82 498.0
2455766.60117 14.119 0.003 3.96 377.0
2455767.47449 14.123 0.003 7.25 633.0
2455767.67337 14.122 0.003 4.90 477.0
2455768.51557 14.123 0.003 5.00 465.0
2455768.71552 14.122 0.003 4.34 442.0
2455769.54187 14.120 0.003 4.96 435.0
2455769.75617 14.120 0.003 4.87 454.0
2455775.62272 14.124 0.003 6.65 411.0
2455776.70551 14.117 0.003 6.00 417.0
2455777.63589 14.121 0.003 4.95 434.0
2455778.54549 14.118 0.003 6.72 603.0
2455779.68560 14.118 0.003 5.04 454.0
2455785.49108 14.118 0.003 6.09 776.0
2455785.69992 14.120 0.003 5.57 785.0
2455786.64455 14.119 0.003 4.72 677.0
2455787.47963 14.118 0.003 4.12 755.0
2455787.67725 14.115 0.003 4.43 710.0
2455788.59801 14.121 0.003 4.23 603.0
2455790.47639 14.121 0.003 6.40 558.0
2455790.65830 14.117 0.003 5.88 489.0
2455793.47779 14.117 0.003 6.84 566.0
2455793.66464 14.111 0.003 5.65 464.0
2455794.57681 14.118 0.003 5.83 427.0
2455795.57009 14.115 0.003 7.27 460.0
2455796.53100 14.110 0.003 5.06 477.0
2455798.67709 14.106 0.003 7.69 495.0
2455801.63759 14.113 0.003 7.16 469.0
2455803.52601 14.108 0.003 5.99 476.0
2455804.62304 14.103 0.003 5.46 457.0
2455805.58497 14.100 0.003 4.58 436.0
2455806.62724 14.101 0.003 6.79 485.0
2455812.52607 14.074 0.003 7.32 831.0
2455813.50639 14.065 0.003 4.87 652.0
2455813.66387 14.056 0.003 3.99 807.0
2455815.64403 14.043 0.003 4.14 752.0
2455816.61571 14.025 0.003 5.87 728.0
2455817.61745 14.008 0.003 5.75 642.0
2455818.59837 13.992 0.003 6.04 668.0
2455819.60605 13.968 0.003 4.10 678.0
2455820.58399 13.943 0.003 4.80 594.0
2455822.54283 13.871 0.003 7.15 461.0
2455822.63149 13.863 0.003 5.87 482.0
2455823.56291 13.831 0.003 5.99 515.0
2455824.48703 13.775 0.003 6.53 527.0
2455824.58403 13.767 0.003 5.11 450.0
2455825.50351 13.710 0.003 5.94 561.0
2455825.59999 13.699 0.003 5.11 538.0
2455826.52425 13.634 0.003 5.67 513.0
2455826.61086 13.637 0.003 6.79 578.0
2455827.54870 13.572 0.003 6.00 632.0
2455827.62875 13.565 0.003 7.47 583.0
2455828.56193 13.532 0.003 4.83 468.0
2455829.48591 13.525 0.003 6.69 617.0
2455829.57260 13.520 0.003 4.97 546.0
2455830.50983 13.568 0.003 4.26 474.0
2455830.58566 13.560 0.003 6.19 506.0
2455831.55766 13.634 0.003 5.07 501.0
2455832.49034 13.710 0.003 4.18 544.0
2455832.58233 13.709 0.003 6.06 556.0
2455833.53898 13.775 0.003 4.74 479.0
2455834.48784 13.831 0.003 4.52 536.0
2455834.57605 13.833 0.003 5.18 500.0
2455835.56914 13.891 0.003 7.00 585.0
2455836.55372 13.918 0.003 5.73 862.0
2455839.50502 13.990 0.003 5.78 771.0
2455839.58049 14.001 0.003 5.32 1382.0
2455840.53601 14.015 0.003 5.10 675.0
2455840.62136 14.012 0.003 5.69 836.0
2455841.55467 14.032 0.003 5.20 788.0
2455842.51708 14.046 0.003 7.25 707.0
2455842.60158 14.038 0.003 7.08 857.0
2455842.61266 14.053 0.003 7.20 894.0
2455843.55946 14.056 0.003 6.23 674.0
2455844.50293 14.067 0.003 5.65 698.0
2455844.58326 14.061 0.003 7.13 824.0
2455845.54312 14.068 0.003 5.84 785.0
2455846.50714 14.082 0.003 6.53 828.0
2455846.58404 14.089 0.003 7.47 1100.0
2455847.55987 14.087 0.003 7.51 917.0
2455850.53076 14.097 0.003 5.02 594.0
2455851.49239 14.098 0.003 5.19 687.0
2455851.57031 14.097 0.003 6.11 542.0
2455852.52195 14.099 0.003 6.00 765.0
2455854.51223 14.106 0.003 5.86 692.0
2455855.49632 14.110 0.003 8.23 903.0
2455856.49930 14.111 0.003 5.89 728.0
2455857.51485 14.119 0.003 9.31 663.0
2455859.52198 14.115 0.003 5.16 681.0
2455860.53508 14.114 0.003 5.71 654.0
2455862.50001 14.118 0.003 5.12 692.0
2455866.51536 14.122 0.003 6.43 1502.0
2455867.51886 14.118 0.003 4.79 952.0
2455868.51985 14.110 0.003 7.60 846.0
2455869.51078 14.115 0.003 5.21 884.0
2455870.51644 14.119 0.003 5.21 908.0
