2455260.85336 17.168 0.012 4.08 601.0
2455260.90029 17.164 0.011 3.79 700.0
2455261.79151 17.160 0.013 4.57 603.0
2455262.82995 17.165 0.027 5.96 2335.0
2455264.81438 17.164 0.012 4.93 523.0
2455264.86761 17.182 0.012 4.49 493.0
2455264.88488 17.179 0.012 4.45 491.0
2455265.79053 17.149 0.011 4.62 457.0
2455266.77867 17.159 0.013 5.40 437.0
2455267.82049 17.158 0.011 4.72 354.0
2455268.79175 17.142 0.012 5.31 381.0
2455269.78659 17.130 0.010 4.25 380.0
2455270.83098 17.162 0.010 3.54 333.0
2455271.78605 17.156 0.011 4.57 404.0
2455272.79290 17.165 0.012 5.46 354.0
2455273.84752 17.160 0.011 4.61 313.0
2455274.79627 17.151 0.011 4.98 375.0
2455275.78200 17.165 0.012 4.60 478.0
2455275.91321 17.155 0.014 4.64 713.0
2455276.81684 17.161 0.010 3.83 344.0
2455277.78307 17.135 0.011 4.54 355.0
2455277.91208 17.165 0.012 4.64 421.0
2455278.79310 17.148 0.012 5.24 367.0
2455279.79366 17.138 0.013 6.05 373.0
2455279.91738 17.155 0.013 3.78 1089.0
2455280.84535 17.136 0.010 3.76 372.0
2455281.78084 17.134 0.010 3.81 438.0
2455281.91750 17.151 0.013 3.64 1112.0
2455282.76133 17.154 0.012 3.89 589.0
2455282.90601 17.163 0.010 3.52 376.0
2455283.76251 17.142 0.015 5.50 595.0
2455284.76449 17.155 0.014 5.24 729.0
2455285.76013 17.148 0.015 5.34 834.0
2455285.88949 17.168 0.012 4.41 622.0
2455287.82100 17.138 0.011 3.82 609.0
2455288.75436 17.148 0.012 3.77 758.0
2455292.82453 17.165 0.017 3.78 2198.0
2455293.83250 17.138 0.011 4.20 360.0
2455294.73371 17.130 0.010 4.45 332.0
2455294.77287 17.134 0.009 3.45 314.0
2455294.80995 17.145 0.009 3.45 299.0
2455294.87767 17.144 0.009 3.00 324.0
2455294.91964 17.139 0.010 3.34 540.0
2455295.77456 17.125 0.010 4.17 287.0
2455295.81298 17.162 0.010 4.14 287.0
2455295.85088 17.155 0.009 3.50 304.0
2455295.88972 17.165 0.010 4.02 309.0
2455296.77747 17.142 0.010 4.11 312.0
2455296.81499 17.147 0.009 3.43 310.0
2455296.85240 17.154 0.009 3.10 304.0
2455296.89087 17.173 0.009 3.38 302.0
2455297.77338 17.178 0.010 3.52 336.0
2455297.81144 17.159 0.009 3.66 317.0
2455297.84931 17.161 0.009 3.16 295.0
2455297.88800 17.160 0.009 3.62 312.0
2455298.77428 17.158 0.010 4.49 348.0
2455298.81220 17.161 0.010 3.94 335.0
2455298.84997 17.165 0.010 4.09 324.0
2455298.88952 17.167 0.009 3.51 317.0
2455298.92302 17.158 0.011 3.19 619.0
2455299.75899 17.183 0.008 3.81 310.0
2455299.83442 17.166 0.007 3.84 312.0
2455299.87276 17.160 0.008 3.66 309.0
2455299.91352 17.159 0.009 3.65 363.0
2455300.86771 17.147 0.009 3.69 325.0
2455300.90848 17.149 0.010 3.88 358.0
2455301.76353 17.145 0.010 4.18 335.0
2455301.80103 17.140 0.010 4.22 336.0
2455301.83849 17.138 0.010 4.51 347.0
2455301.87720 17.146 0.010 4.12 353.0
2455301.91698 17.152 0.013 6.13 397.0
2455304.76317 17.167 0.012 5.26 433.0
2455306.69682 17.154 0.012 5.46 369.0
2455306.75956 17.171 0.010 4.63 316.0
2455306.79853 17.163 0.010 3.91 328.0
2455306.86215 17.185 0.010 4.36 336.0
2455306.90174 17.176 0.010 3.49 359.0
2455307.68653 17.165 0.011 4.79 380.0
2455307.74961 17.154 0.011 4.51 375.0
2455307.81109 17.168 0.010 3.61 380.0
2455307.84957 17.168 0.010 3.92 416.0
2455307.89046 17.153 0.010 3.49 404.0
2455307.92789 17.195 0.012 4.07 615.0
2455308.73973 17.158 0.012 5.53 369.0
2455308.80123 17.181 0.010 4.15 319.0
2455308.83870 17.151 0.010 4.20 312.0
2455308.88659 17.154 0.010 3.98 329.0
2455309.74043 17.163 0.011 4.82 359.0
2455309.81092 17.155 0.010 4.59 326.0
2455309.85465 17.142 0.010 4.64 347.0
2455309.89362 17.154 0.010 3.86 360.0
2455309.93089 17.179 0.012 3.57 889.0
2455310.72128 17.142 0.012 5.27 431.0
2455310.77757 17.156 0.012 5.44 360.0
2455310.85893 17.152 0.008 4.02 365.0
2455310.89089 17.161 0.010 4.01 349.0
2455310.92835 17.179 0.010 3.73 642.0
2455311.82142 17.153 0.011 4.87 391.0
2455311.87745 17.154 0.011 4.62 384.0
2455311.92227 17.144 0.011 4.47 459.0
2455312.74745 17.175 0.013 5.39 488.0
2455312.78983 17.158 0.012 5.13 475.0
2455312.82786 17.143 0.013 5.63 485.0
2455312.87211 17.141 0.012 4.61 567.0
2455312.91171 17.164 0.011 4.68 415.0
2455313.78387 17.177 0.016 6.42 597.0
2455313.82273 17.172 0.014 5.95 555.0
2455313.86240 17.163 0.015 5.91 637.0
2455313.90063 17.176 0.013 4.31 683.0
2455314.67151 17.154 0.017 5.61 1042.0
2455314.71197 17.172 0.016 5.64 871.0
2455314.75125 17.179 0.014 4.87 796.0
2455314.79118 17.165 0.015 5.63 728.0
2455314.84872 17.188 0.014 4.90 782.0
2455314.88615 17.157 0.013 4.23 781.0
2455314.92359 17.185 0.013 3.91 859.0
2455315.68901 17.171 0.016 5.16 981.0
2455315.73693 17.178 0.016 5.40 852.0
2455315.77447 17.172 0.015 5.15 793.0
2455315.81220 17.197 0.013 4.25 818.0
2455315.85238 17.209 0.015 4.63 898.0
2455315.89451 17.185 0.014 4.34 911.0
2455316.68015 17.155 0.017 5.73 997.0
2455316.72730 17.186 0.016 5.01 825.0
2455316.77034 17.170 0.017 5.90 801.0
2455316.80769 17.157 0.018 6.16 818.0
2455316.86456 17.194 0.018 5.50 996.0
2455319.91182 17.193 0.022 3.97 3682.0
2455320.64247 17.167 0.012 4.38 686.0
2455320.68705 17.165 0.012 4.20 610.0
2455320.73097 17.159 0.012 4.26 567.0
2455320.76818 17.149 0.012 4.83 519.0
2455320.80590 17.151 0.014 4.07 1221.0
